Sample,B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,IS
TCGA_AG_A036,-0.027650443,0.046651354,0.007450941,0.001526623,0.005085415,-0.007645254,0.004041356,-0.001613069,-0.001233966,0.001108578,0.007778944,-0.008529129,0.000185322,-0.001457372,0.000259606,0.001108806,-0.000379201,0.000287307,-0.000527566,0.004984219,-0.000870279,-4.07E-05,2
TCGA_AH_6903,-0.022639518,0.03835235,0.006427004,0.001052652,0.004437031,-0.006170209,0.002986432,-0.001476417,-0.00111269,0.000930557,0.006484574,-0.007108462,0.000191432,-0.001702179,1.74E-05,0.000874481,-0.000350238,0.0002791,-0.000779874,0.004357095,-0.00069869,-2.12E-05,2
TCGA_AU_6004,-0.03630031,0.063920662,0.015017725,0.001597056,0.00530259,-0.00897433,0.004635762,-0.000353734,-0.002661408,0.001265293,0.011322282,-0.012044083,-3.99E-05,-0.001691992,0.000759885,0.001472678,0.001516765,0.000531772,-0.001345056,0.007185728,-0.000932936,3.23E-05,2
TCGA_AY_6197,-0.023557198,0.042362337,0.01046792,0.00058849,0.003723233,-0.005382478,0.003435941,-0.001052815,-0.001264192,0.000840965,0.009249965,-0.009858579,-0.000142589,-0.001993386,2.79E-05,0.000364286,0.001174353,0.000326432,-0.003077525,0.007026313,-0.001078993,6.44E-05,2
TCGA_AY_6386,-0.062039998,0.105169629,0.018855299,0.003292445,0.011752995,-0.017419286,0.007311666,-0.003468204,-0.003036222,0.002748114,0.016923785,-0.018587428,0.000468597,-0.003430561,0.000204104,0.002348968,-0.000616032,0.000714185,-0.000674842,0.01094995,-0.001504033,-2.83E-05,2
TCGA_AY_A8YK,-0.056659483,0.095928176,0.015880794,0.002915304,0.011390488,-0.016340148,0.006932807,-0.003571482,-0.002820231,0.002490979,0.015249667,-0.016752583,0.000569231,-0.003921727,5.56E-05,0.002364124,-0.00105328,0.000707809,-0.000444702,0.00979385,-0.001468545,-4.66E-05,2
TCGA_AY_A69D,-0.030127667,0.051302221,0.008402145,0.001354107,0.005958228,-0.008294755,0.003672412,-0.001987757,-0.001302847,0.001306249,0.008748441,-0.009588431,0.00030012,-0.002219593,5.51E-05,0.001172974,-0.000504262,0.000349701,-0.00121926,0.006027488,-0.00095135,-4.51E-05,2
TCGA_AZ_4315,-0.105620319,0.175504429,0.027196025,0.005239134,0.020142809,-0.029256555,0.011858336,-0.006383688,-0.004926079,0.004797244,0.027332133,-0.030294727,0.000586718,-0.007276956,0.001121196,0.003993216,-0.001445824,0.001301737,-0.001995256,0.018197427,-0.003360648,-0.000142967,2
TCGA_AZ_4615,-0.026090803,0.043710968,0.006953226,0.00293392,0.001287924,-0.005084226,0.003557712,-0.000141835,-0.001426976,0.001421252,0.006933428,-0.007921658,-0.000355895,-0.002072018,0.001008062,0.001546158,0.001079035,0.000623019,-0.000276457,0.004361882,-0.000630943,9.18E-05,2
TCGA_AZ_4682,-0.048231233,0.080671374,0.013074013,0.002640265,0.009512325,-0.013738642,0.005530248,-0.003059328,-0.002263757,0.002184053,0.012533339,-0.013815758,0.000486835,-0.003325134,8.53E-05,0.002011351,-0.000785744,0.00053053,-0.000343286,0.008099604,-0.00115966,-4.81E-05,2
TCGA_AZ_6598,-0.009196757,0.016277631,0.002443619,0.001074035,0.000607239,-0.0013532,0.001401645,-0.000144243,-0.000943093,0.00040847,0.003611471,-0.003408026,-0.000166871,-0.001033144,0.00061965,0.001311234,0.000931609,-0.000181916,-0.00028363,0.001832049,-0.000515647,3.07E-05,2
TCGA_AZ_6601,-0.077530842,0.130436075,0.021360239,0.004769239,0.013518541,-0.020984355,0.009091984,-0.003943317,-0.003958886,0.003578216,0.020250568,-0.022254009,0.000185938,-0.005207608,0.001136904,0.005721549,-0.000999264,0.000669255,-0.000411472,0.012662346,-0.002100302,2.22E-05,2
TCGA_AZ_6603,-0.028238709,0.047909661,0.00763667,0.001278664,0.004651033,-0.006896387,0.003682949,-0.001512362,-0.001325867,0.000997226,0.007801213,-0.008493181,0.000368609,-0.001938226,0.001119715,0.001155119,-0.000282651,5.47E-05,6.21E-05,0.004853924,-0.001107601,-2.54E-05,2
TCGA_AZ_6607,-0.04288848,0.072786064,0.012354907,0.002795696,0.007298626,-0.011010433,0.005355328,-0.002514006,-0.002320446,0.002048413,0.011884961,-0.013125342,0.000243987,-0.003287451,0.000328027,0.002762794,-0.000824428,0.000619501,-0.000921791,0.007682288,-0.000656537,6.35E-05,2
TCGA_CA_5256,-0.083354769,0.138782811,0.021219353,0.004150831,0.016615647,-0.023510288,0.011272587,-0.005662414,-0.003892041,0.00373411,0.022563465,-0.025023465,0.000598284,-0.005969228,0.000154905,0.003201904,-0.001610559,0.000982456,-0.002377171,0.015057614,-0.002521425,-7.52E-05,2
TCGA_CA_5797,-0.035870404,0.060328528,0.010242389,0.002105537,0.006261854,-0.009723452,0.00411845,-0.001831661,-0.001734392,0.001426679,0.009143145,-0.010058514,0.000231005,-0.002023315,0.000585003,0.001407642,-0.000102287,0.000406906,0.000349266,0.005685895,-0.000998445,-2.81E-05,2
TCGA_CA_6718,-0.10113385,0.168922384,0.02861373,0.004028181,0.010845679,-0.020579297,0.011049809,-0.001716675,-0.006780345,0.003973177,0.024413166,-0.026346727,-0.000566687,-0.005999515,0.006843694,0.002726402,-0.002713469,0.004650279,0.003308645,0.013639861,-0.003476477,0.000120444,2
TCGA_CA_6719,-0.064189922,0.107403795,0.016935724,0.003708579,0.011941843,-0.017985169,0.007494901,-0.003913308,-0.002789828,0.00294559,0.016684019,-0.018530988,0.000401087,-0.003130147,0.000346733,0.003052267,-0.000612988,0.000588241,-0.000615406,0.01080555,-0.001618597,-4.67E-05,2
TCGA_CI_6619,-0.072015549,0.120659568,0.019810833,0.003894,0.013799392,-0.020135076,0.008259969,-0.004244968,-0.003402991,0.003048584,0.018834371,-0.02063623,0.000648578,-0.004654083,0.00035655,0.002811724,-0.000437822,0.000921662,-0.000183237,0.012014547,-0.001873474,1.53E-05,2
TCGA_CI_6620,-0.039057128,0.065996937,0.011086557,0.002509133,0.007880041,-0.011120579,0.004657272,-0.001895223,-0.002175182,0.001454979,0.010746437,-0.011703988,0.000410181,-0.002750761,6.22E-05,0.00183081,-0.00049291,0.000421506,-0.000765095,0.006866957,-0.00096343,3.81E-06,2
TCGA_CI_6621,-0.043287606,0.074191189,0.014448895,0.001885602,0.007557788,-0.011062602,0.005900592,-0.002283981,-0.002105526,0.001603424,0.013364409,-0.014423555,-0.000189167,-0.002851318,0.000578815,0.001744026,0.001875977,0.00024475,-0.001862436,0.009022428,-0.001544871,0.000183294,2
TCGA_CI_6622,-0.028944468,0.048801548,0.007676465,0.001515982,0.005987987,-0.008587193,0.003366264,-0.0019779,-0.001305643,0.001263211,0.007671597,-0.008495641,1.53E-05,-0.00210795,-4.95E-06,0.001222304,-0.000579136,0.000279928,-0.000662693,0.004989112,-0.000417474,0.000193328,2
TCGA_CI_6623,-0.035323628,0.06030404,0.011121911,0.001474396,0.006745386,-0.009510323,0.004604312,-0.002161115,-0.001721794,0.001446169,0.01070937,-0.011649976,0.000476374,-0.002503516,4.67E-05,0.001041183,-0.000333657,0.000401337,-0.001862907,0.007447935,-0.001263726,0.00014387,2
TCGA_CK_4951,-0.028626789,0.048785308,0.009317036,0.001507451,0.003060961,-0.005741779,0.003551285,-0.000512821,-0.001270554,0.000959683,0.008541089,-0.009267388,-9.31E-05,-0.00161674,0.000843175,0.001109666,0.000281038,0.000875962,-0.00149652,0.005907737,-0.000741507,0.000131296,2
TCGA_CK_4952,-0.008399422,0.014815712,0.002546862,0.000461235,0.001279784,-0.001533637,0.001100972,-0.000508704,-0.000478655,0.000260881,0.003086449,-0.00332486,0.000154388,-0.000580768,3.54E-05,0.000309994,0.000696511,3.87E-05,-0.00052062,0.002337229,-0.000412116,0.00015641,2
TCGA_CK_5916,-0.101793616,0.169561546,0.027460661,0.006023936,0.018122447,-0.027680409,0.011602357,-0.005738096,-0.004849467,0.005186225,0.025885069,-0.028620454,0.000359454,-0.007162681,0.001353293,0.00481047,-0.000171472,0.000829517,2.28E-05,0.016270045,-0.002623568,9.58E-05,2
TCGA_CK_6747,-0.058034815,0.101568845,0.024853896,0.002763717,0.010087612,-0.015520081,0.007342483,-0.001810396,-0.004036863,0.002203612,0.017076302,-0.018295034,0.0005126,-0.004214665,0.000374829,0.002481346,-0.001152645,0.000853863,-0.001414122,0.010596945,-0.000890926,3.87E-05,2
TCGA_CL_4957,-0.03904926,0.065484422,0.010622336,0.002238639,0.007645275,-0.011234676,0.004826465,-0.002459147,-0.001841391,0.001757344,0.010089721,-0.011164586,0.000359617,-0.002596685,6.38E-05,0.001707612,-0.000518917,0.000462361,0.000118397,0.006349519,-0.000945512,-3.24E-05,2
TCGA_CM_4750,-0.125675672,0.208627071,0.034282703,0.004958202,0.024883834,-0.035879786,0.013423601,-0.008338562,-0.005114999,0.007793669,0.030003587,-0.034921425,0.002007307,-0.003178466,1.95E-05,-0.001026125,-0.003297899,0.000962614,-0.003707583,0.020940507,-0.004216218,-0.001145746,2
TCGA_CM_4752,-0.123425153,0.205288681,0.032545526,0.006627877,0.023396187,-0.034344137,0.014677221,-0.007180699,-0.005699307,0.005523009,0.031397732,-0.034926325,0.001068755,-0.008232099,0.000969476,0.004927397,-0.002397308,0.001366664,-0.000879299,0.020218567,-0.003284228,-0.000133174,2
TCGA_CM_5863,-0.056440257,0.09485499,0.015809865,0.003005362,0.010829221,-0.01570055,0.006393862,-0.003554959,-0.002766134,0.002680028,0.014424674,-0.016053888,0.000699058,-0.003486417,0.000249172,0.00230277,-0.00074702,0.000540782,4.84E-05,0.009252665,-0.001344652,-9.49E-05,2
TCGA_CM_5864,-0.047803642,0.079935474,0.012618734,0.002485765,0.009346383,-0.013342831,0.006095169,-0.003073144,-0.002252111,0.002045264,0.012925522,-0.014202306,0.000395576,-0.003356711,0.000119752,0.001829813,-0.000473032,0.000508783,-0.000955736,0.008460909,-0.001330983,-4.79E-05,2
TCGA_CM_5868,-0.067945866,0.113266062,0.017525432,0.003690707,0.01356252,-0.019601551,0.007719951,-0.004437729,-0.003060556,0.003076083,0.017119732,-0.019016177,0.00049447,-0.00434646,0.000208965,0.003021187,-0.001190633,0.000758081,-0.000138022,0.011044068,-0.001762687,-5.69E-05,2
TCGA_CM_6161,-0.027229125,0.047507966,0.009563334,0.001279945,0.004597153,-0.006745241,0.006869677,-0.001650872,-0.001915875,0.000816308,0.00967465,-0.010233906,2.25E-06,-0.002223932,7.07E-05,0.001700855,-4.49E-05,0.000392933,-0.001467856,0.00580518,-0.000862431,7.95E-05,2
TCGA_CM_6162,-0.072833282,0.122287682,0.019907155,0.0042562,0.012874055,-0.019110155,0.008536393,-0.004068262,-0.003605895,0.00293208,0.019219211,-0.021105403,0.001015359,-0.004790868,0.000733775,0.004214385,-0.000409827,0.000733125,0.000279231,0.012029796,-0.001531489,0.000296481,2
TCGA_CM_6164,-0.053162984,0.08914941,0.014184776,0.002931842,0.01001421,-0.014911944,0.006880319,-0.003198125,-0.00266917,0.002245615,0.013968808,-0.015298351,0.000408336,-0.003215664,0.000636961,0.002171235,-0.00098006,0.000548178,8.68E-05,0.008710562,-0.001536671,-3.09E-05,2
TCGA_CM_6165,-0.021440119,0.041337432,0.016239626,0.000855166,0.002400782,-0.00495237,0.003356006,0.000984338,-0.002552649,0.000452581,0.007786987,-0.00790594,0.000142036,-0.000574682,0.000452844,0.001268791,-0.000239477,0.000405809,-0.000685713,0.004222007,0.000190627,7.87E-05,2
TCGA_CM_6168,-0.053507312,0.089759164,0.014189251,0.003222656,0.010277122,-0.014926552,0.006250078,-0.003187294,-0.00242614,0.002175727,0.01431972,-0.015833786,-0.000701965,-0.00459899,0.000470389,0.006212062,0.000206863,0.000502503,-0.000555466,0.009338987,-0.001633777,0.000336989,2
TCGA_CM_6170,-0.068320121,0.114657372,0.018256586,0.003504908,0.01317609,-0.018953419,0.00811665,-0.004220885,-0.003177942,0.002967914,0.018329449,-0.020245544,0.000611071,-0.004512456,0.000265405,0.002988338,-0.00118925,0.000752566,-0.001369516,0.012093616,-0.001820388,1.12E-05,2
TCGA_CM_6674,-0.012736681,0.021788403,0.003361123,0.000964464,0.001221054,-0.002564341,0.001681463,-0.000491976,-0.000541448,0.000624435,0.003625291,-0.004026689,-0.000243408,-0.001020674,0.000715636,0.001320631,0.000953011,4.63E-05,-0.000112155,0.002345027,-0.000732852,6.11E-05,2
TCGA_CM_6680,-0.084955027,0.143764287,0.025990193,0.004354455,0.015346501,-0.022602214,0.009914638,-0.004608582,-0.004078163,0.003511459,0.023357239,-0.025553218,0.000593555,-0.005776249,0.000514179,0.003843951,-0.000880887,0.000988925,-0.001696083,0.015315988,-0.002174267,-2.26E-05,2
TCGA_D5_5537,-0.088686333,0.148193523,0.023439106,0.004916156,0.017677987,-0.025631032,0.010111371,-0.005566906,-0.004150326,0.004037985,0.022433715,-0.024883272,0.000869653,-0.005939274,0.000132193,0.003767964,-0.001655224,0.00098233,7.88E-05,0.014281592,-0.001959041,-8.09E-05,2
TCGA_D5_5539,-0.047382023,0.07981845,0.013639205,0.002586658,0.008590697,-0.013200023,0.005385728,-0.002636738,-0.002196953,0.002156804,0.012084007,-0.013425084,0.000506686,-0.000894601,0.000223461,0.001586503,-0.000643551,0.000412829,1.83E-05,0.007660451,-0.001026841,-0.000148721,2
TCGA_D5_6532,-0.065906567,0.109663227,0.017048618,0.003703106,0.013318345,-0.019338519,0.008316896,-0.004361784,-0.003270203,0.002968374,0.016646972,-0.018355111,0.000616892,-0.004339533,0.00015474,0.002780269,-0.001144095,0.000705422,0.00053189,0.010259773,-0.001561258,-4.27E-05,2
TCGA_D5_6541,-0.094895834,0.157981837,0.026358428,0.004466379,0.017310199,-0.026031854,0.010379522,-0.005642413,-0.004257732,0.005388108,0.022874653,-0.026276162,0.001158825,-0.003488662,0.000874219,0.000981789,-0.001789421,0.00067346,-0.001444194,0.015303322,-0.002829539,-0.000531812,2
TCGA_D5_6898,-0.039047523,0.065399781,0.010436479,0.002088165,0.006936315,-0.010552504,0.00473967,-0.002216328,-0.001609203,0.001533733,0.010342723,-0.011353101,0.000231256,-0.001316308,0.000547029,0.001595897,0.0002345,0.000329132,0.000109757,0.006515173,-0.001093672,-8.02E-06,2
TCGA_D5_6926,-0.070299533,0.118822859,0.020663224,0.003640874,0.013352595,-0.019715352,0.008715543,-0.003956409,-0.003698453,0.002893831,0.018995128,-0.020725398,0.000586984,-0.004288603,0.000807665,0.003622926,-0.000560103,0.000647317,5.98E-05,0.012080675,-0.002008021,0.000105003,2
TCGA_D5_6927,-0.04401028,0.075743173,0.015403803,0.002553565,0.006460913,-0.010703096,0.005615963,-0.001748736,-0.002449387,0.001849927,0.013287363,-0.014386344,-8.24E-05,-0.00339501,0.000654799,0.002418234,0.000404709,0.000525811,-0.001590177,0.008895497,-0.001200845,0.00027319,2
TCGA_D5_7000,-0.03749045,0.063001947,0.010433273,0.002205553,0.006786477,-0.010210217,0.004339262,-0.002179829,-0.001683407,0.001619281,0.009951687,-0.01099124,0.000137737,-0.002510445,0.000244335,0.0019456,-6.19E-05,0.00048043,-7.10E-05,0.006526091,-0.000953475,0.000111445,2
TCGA_DC_4745,-0.041963112,0.070582631,0.01151739,0.002048295,0.0081449,-0.011601424,0.005381598,-0.002670522,-0.001980349,0.001831163,0.011568016,-0.012753932,0.000357742,-0.002820465,0.000103395,0.001664536,-0.000541778,0.000513867,-0.001097463,0.007671056,-0.001202693,-3.10E-05,2
TCGA_DC_6681,-0.036047374,0.060704388,0.009781427,0.002005514,0.00667529,-0.009819448,0.004358895,-0.002199743,-0.001482393,0.001474784,0.009447265,-0.010441542,0.000317364,-0.002045575,0.00017143,0.001538637,-0.000660446,0.000366501,-0.000321114,0.006121665,-0.000939603,-4.14E-05,2
TCGA_DM_A1D7,-0.042549991,0.071695344,0.010804606,0.002009932,0.008250692,-0.011549366,0.005133102,-0.003032051,-0.001644578,0.002007194,0.012306166,-0.0136728,0.000341179,-0.00333482,5.77E-05,0.001618737,-0.000985123,0.0005008,-0.002367565,0.008778332,-0.001496049,-7.18E-05,2
TCGA_DM_A28G,-0.04994902,0.084722126,0.015162032,0.002645189,0.00955815,-0.013990538,0.006000402,-0.002859995,-0.002574485,0.002249027,0.013521568,-0.014883101,0.000429874,-0.00341368,7.44E-05,0.002096092,-0.001018385,0.000615617,-0.000821989,0.008750762,-0.001174979,-4.39E-05,2
TCGA_DM_A28H,-0.026508702,0.04435051,0.007051156,0.001278873,0.005170385,-0.007496169,0.003119365,-0.001716447,-0.001190856,0.001207646,0.006868399,-0.007653664,0.000415443,-0.00132612,3.37E-05,0.000484328,-0.000555118,0.000271526,-0.000576141,0.004562101,-0.000742409,-0.000154521,2
TCGA_DY_A1DC,-0.052494267,0.087797379,0.013850411,0.00290733,0.01011549,-0.014733438,0.006205886,-0.003253374,-0.002398745,0.002294222,0.013586152,-0.015029089,0.000416731,-0.003599893,0.000220617,0.002409233,-0.00089844,0.000555619,-0.000460074,0.008757803,-0.001289218,-4.19E-05,2
TCGA_EF_5831,-0.066002143,0.110283294,0.017403568,0.003601927,0.013030738,-0.018906839,0.007644981,-0.004163229,-0.003068527,0.002949873,0.017052965,-0.018861982,0.000319758,-0.004616381,0.000324454,0.003422803,-0.000502196,0.000632089,-0.000323645,0.01097762,-0.001739611,-2.07E-05,2
TCGA_EI_6507,-0.02449133,0.042127966,0.006519556,0.001557386,0.002360933,-0.004501467,0.003148587,-0.001658619,-0.000718467,0.001382799,0.009391094,-0.010362658,2.96E-05,-0.001261213,0.000381841,0.000783266,0.001716085,0.000131689,-0.00218679,0.007873629,-0.001872003,0.000196966,2
TCGA_EI_6508,-0.042048737,0.071209902,0.012298562,0.002185579,0.008098992,-0.011793719,0.005553122,-0.002525638,-0.002181571,0.001707856,0.011465608,-0.012487243,0.000430781,-0.002947625,0.000119019,0.001841569,-0.000701833,0.000496228,-0.000274385,0.007195513,-0.00103334,-3.13E-05,2
TCGA_EI_6512,-0.02739121,0.047229792,0.009111485,0.001400124,0.00492411,-0.007384954,0.003380001,-0.001357161,-0.001443041,0.00115605,0.007912219,-0.008600841,0.000122239,-0.002071094,0.000198074,0.001442249,0.000109087,0.000365089,-0.00041344,0.005127309,-0.000716848,8.24E-05,2
TCGA_EI_6513,-0.032894843,0.055318929,0.008957749,0.001873183,0.005987536,-0.009055503,0.003842018,-0.001862099,-0.001522615,0.001537713,0.008497433,-0.009489745,0.000333527,-0.001836962,0.000273623,0.001302629,-0.000517323,0.000294834,-0.000207097,0.005507292,-0.000885248,-5.81E-05,2
TCGA_EI_6881,-0.053156223,0.089789683,0.01459947,0.002555253,0.010435338,-0.014702411,0.006256197,-0.003534814,-0.002281125,0.002355077,0.015213308,-0.016723415,0.000322761,-0.004007565,4.06E-05,0.002152697,-0.000416382,0.000618107,-0.001893069,0.010592099,-0.001807186,5.19E-05,2
TCGA_EI_6883,-0.030045758,0.050918827,0.008407322,0.00178318,0.005084275,-0.007957944,0.004000486,-0.001784381,-0.001297514,0.001544193,0.008513914,-0.009462593,-4.59E-06,-0.001615029,0.00033377,0.001487647,-0.000434581,0.000346825,-0.00105118,0.005681133,-0.001053008,-2.96E-05,2
TCGA_EI_6885,-0.034968337,0.058720461,0.009074582,0.001660294,0.005942493,-0.009321387,0.004870831,-0.001886872,-0.001370545,0.001328541,0.010468278,-0.011314674,-0.0002466,0.001897387,0.000422143,0.001251465,3.64E-05,0.00028649,-0.00042963,0.007111467,-0.001564897,-1.12E-05,2
TCGA_EI_6917,-0.029206037,0.04772325,0.008207868,-0.000547218,0.003975167,-0.006596092,0.002496287,-0.001929181,-5.95E-05,0.003689136,0.006022032,-0.008452339,0.000172283,0.00419319,0.001049055,-0.005144978,0.004143786,-0.000465727,-0.003859189,0.005741047,-0.00253398,-0.00099356,2
